entity,label,source_url,title
Gade,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tina,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
24 November 2022,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Simon,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Alex,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
30 January 2017,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
16 November 2021,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
27 September 1985,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Dennis Walters,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jim Muir,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
11 October 1985,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Lord Mayhew,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
UN-Habitat,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
unhabitat.org,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
22 November 2021,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Gebeily,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Maya,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Med,LOC,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Thomson Reuters Foundation,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Parreira,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Christiana,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
23 October 2019,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Riad Yazbeck,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2012-02-19,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the Wayback Machine,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Mideast Monitor,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Vol. 3,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
August 2008,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
German Meteorological Office,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
27 August 2024,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Hammam Al-,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
12 November 2020,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
29 January 2018,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
McManus,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Manus,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
3 November 2016,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
26 November 2016,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
CNN,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
25 January 2023,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
26 March 2023,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Salam,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Hayat,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Cambridge,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Aga Khan Program for Islamic Architecture,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
biatcenter.org,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tripoli Special Economic Zone,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
16 July 2018,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Xinhua Net,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
5 July 2018,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
4 July 2018,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
17 November 2015,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
16 October 2015,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Cornish,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Chloe,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
5 October 2020,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Financial Times,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
10 December 2022,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jiyeh,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the 19th–20th century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Josiah Conder,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1830,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
"J.Duncan
- Hogarth",ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
David George,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
1911,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
"Chisholm, Hugh",ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Encyclopædia Britannica,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
the 21st century,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
C. Edmund Bosworth,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2007,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Leiden,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Koninklijke Brill,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Grove Encyclopedia of Islamic Art & Architecture,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jonathan M.,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Sheila,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
15 March 2013,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
ZAATAR,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
JOE,PERSON,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
2009-09-13,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
May 2012,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Islamic Cultural Heritage Database,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Istanbul,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Organisation of Islamic Cooperation,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
"Research Centre for Islamic History, Art and Culture",ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
ArchNet.org,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Massachusetts,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
MIT School of Architecture and Planning,ORG,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
24 October 2012,DATE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Tripoli District,GPE,"https://en.wikipedia.org/wiki/Tripoli,_Lebanon","Tripoli, Lebanon - Wikipedia"
Jezzine,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
جزين Jizzīn,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Lebanon,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Sidon,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jezzine District,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the Bkassine Pine Forest,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
South Lebanon,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Chouf,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the Beqaa Valley,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
7th Division,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the Royal Australian Air Force,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Royal Australian Navy,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Royal Navy,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Royal Air Force,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1941,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Julián Slim Haddad,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Khalil Salim Haddad Aglamaz,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1888,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Mexico,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
14 years old,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the Army of the Ottoman Empire,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Mexico City,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Julián,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
La Estrella de Oriente,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
The Star of the Orient,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Carlos Slim Helú,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
28 January 1940,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1982,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
9 April 1985,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Sana'a Mehaidli,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the Syrian Social Nationalist Party,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
6 June 1992,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the South Lebanon Army,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
SLA,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jezzine.[7,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
24 August 1995,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Hezbollah,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
The following day,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
IDF,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
South Lebanon Army,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the 20th Battalion,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the spring of 1997,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
five-month,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
18 June,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Antoine Lahad,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
The following month,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
17 July,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Northern Command,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Amiram Levin,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
18 August,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
four years earlier,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Earlier the same month,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Dory Chamoun,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
29 November,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jezzine.[9,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
October 1998,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1 June 1999,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the following two weeks,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Marjayun,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Ibl al-Saqi,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Kawkaba,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
UNIFIL,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
2014,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
August 15 of each year,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1960,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
2004,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Theatres,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Empire Jezzine,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Hollywood,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Bkassine,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jezzine,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
el Haddad,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1770,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Samir Haddad,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
2015,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the age of 84,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Tourism,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
summer,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Tumat Niha,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
"the ""City of Falls",GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the Jezzine Falls.[2,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Mount Lebanon,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Latin America,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
West Africa,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Aziz,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Slim,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Karam,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Wehbe,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jezzine,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1955,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
August 15,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1898,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Abd el Hamid,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Saleem Bey Aammoun,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the 18th century,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1759,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1796,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jesus,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Piarotti,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the 19th century,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1860,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Farid Sirhal,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Ain Majdalein,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Karam Wines,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Southern Lebanon's,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
The Chir cliff,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jezzine,LOC,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Joseph Azar,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Raymond Azar,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jean Aziz,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1917,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1961,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1968,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Communication and Public Works,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Darine Chahine,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Ounsi el-Hajj,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Sleiman Hajjar,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Canada,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Fares Karam,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Simon Karam,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Damianos Kattar,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Karen Maron,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1980,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Action on Armed Violence,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
AOAV,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Paul Peter Meouchi,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1894,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Antioch,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1975,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
the Catholic Church,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Gabrielle Bou Rached,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1985,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Carlos Slim,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
1940,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jezzine - Jezzine,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jezzine Lebanon,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
12 June 2008,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
20 February 2007,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Mehta,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Stephanie,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
6 August 2007,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Fortune,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
29 March 2007,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
17 August 2025,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Rajan,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
V. G. Julie,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
26 August 2011,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Routledge,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Zedalis,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Debra D.,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
June 2004,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
"The Minerva Group, Inc.",ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
12 June 1992,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Dennis Walters MP,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Jim Muir,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
20 October 1995,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
August,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
27 June 1997,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Michael Jansen,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
29 August 1997,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
12 September 1997,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Giles Trendle,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
5 December,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
2 October 1998,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
4 June 1999,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
National News Agency,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
21 October 2023,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Rainey,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Venetia,GPE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
11 May 2014,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
23 March 2019,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
LBTAdmin,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
20 June 2016,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Lebanon Traveler,ORG,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
29 July 2024,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Arsan,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
Andrew,PERSON,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
25 July 2014,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
29 July 2014,DATE,https://en.wikipedia.org/wiki/Jezzine,Jezzine - Wikipedia
France,GPE,https://en.wikipedia.org/wiki/France%E2%80%93Lebanon_relations,France–Lebanon relations - Wikipedia
Lebanon,GPE,https://en.wikipedia.org/wiki/France%E2%80%93Lebanon_relations,France–Lebanon relations - Wikipedia
Syria,GPE,https://en.wikipedia.org/wiki/France%E2%80%93Lebanon_relations,France–Lebanon relations - Wikipedia
the end of the 11th century,DATE,https://en.wikipedia.org/wiki/France%E2%80%93Lebanon_relations,France–Lebanon relations - Wikipedia
